No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
# http://empty
447	210	O	O	-	0	272	594	1170	1201
448	246	O	O	-	0	272	594	1170	1201
449	261	O	O	-	0	272	594	1170	1201
450	411	O	O	-	0	272	594	1188	1218
451	424	O	O	-	0	272	594	1188	1218
452	484	O	O	-	0	272	594	1188	1218
453	631	O	O	-	0	272	594	1188	1218
454	653	O	O	-	0	272	594	1188	1218
455	702	O	O	-	0	272	594	1188	1218
456	775	O	O	-	0	272	594	1188	1218
457	787	O	O	-	0	272	594	1188	1218
458	911	O	O	-	0	272	594	1188	1218
459	471	O	O	-	0	552	594	1206	1232
460	962	O	O	-	0	272	562	1207	1236
461	44102	O	O	-	0	272	562	1207	1236
462	153	O	O	-	0	272	562	1207	1236
463	178	O	O	-	0	272	562	1207	1236
464	212	O	O	-	0	272	562	1207	1236
465	282	O	O	-	0	272	562	1207	1236
466	306	O	O	-	0	272	562	1207	1236
467	282	O	O	-	0	552	594	1223	1250
468	545	O	O	-	0	272	563	1224	1254
469	772	O	O	-	0	272	563	1224	1254
470	843	O	O	-	0	272	563	1224	1254
471	45043	O	O	-	0	272	563	1224	1254
472	063	O	O	-	0	272	563	1224	1254
473	156	O	O	-	0	272	563	1224	1254
474	223	O	O	-	0	272	563	1224	1254
475	959	O	O	-	0	551	596	1241	1267
476	286	O	O	-	0	272	561	1242	1272
477	385	O	O	-	0	272	561	1242	1272
478	411	O	O	-	0	272	561	1242	1272
479	525	O	O	-	0	272	561	1242	1272
480	561	O	O	-	0	272	561	1242	1272
481	562	O	O	-	0	272	561	1242	1272
482	641	O	O	-	0	272	561	1242	1272
483	46111	O	O	-	0	274	596	1259	1290
484	125	O	O	-	0	274	596	1259	1290
485	137	O	O	-	0	274	596	1259	1290
486	173	O	O	-	0	274	596	1259	1290
487	227	O	O	-	0	274	596	1259	1290
488	249	O	O	-	0	274	596	1259	1290
489	267	O	O	-	0	274	596	1259	1290
490	284	O	O	-	0	274	596	1259	1290
491	307	O	O	-	0	274	596	1277	1308
492	354	O	O	-	0	274	596	1277	1308
493	356	O	O	-	0	274	596	1277	1308
494	478	O	O	-	0	274	596	1277	1308
495	509	O	O	-	0	274	596	1277	1308
496	685	O	O	-	0	274	596	1277	1308
497	752	O	O	-	0	274	596	1277	1308
498	831	O	O	-	0	274	596	1277	1308
499	864	O	O	-	0	274	596	1277	1308
500	898	O	O	-	0	274	596	1294	1326
501	913	O	O	-	0	274	596	1294	1326
502	916	O	O	-	0	274	596	1294	1326
503	954	O	O	-	0	274	596	1294	1326
504	47005	O	O	-	0	274	596	1294	1326
505	008	O	O	-	0	274	596	1294	1326
506	220	O	O	-	0	274	596	1294	1326
507	247	O	O	-	0	274	596	1294	1326
508	477	O	O	-	0	554	596	1312	1338
509	270	O	O	-	0	308	564	1313	1343
510	342	O	O	-	0	308	564	1313	1343
511	348	O	O	-	0	308	564	1313	1343
512	356	O	O	-	0	308	564	1313	1343
513	357	O	O	-	0	308	564	1313	1343
514	432	O	O	-	0	308	564	1313	1343
515	463	O	O	-	0	308	564	1313	1343
516	263	O	O	-	0	274	318	1316	1344
517	697	O	O	-	0	554	596	1330	1356
518	494	O	O	-	0	309	563	1331	1360
519	572	O	O	-	0	309	563	1331	1360
520	596	O	O	-	0	309	563	1331	1360
521	653	O	O	-	0	309	563	1331	1360
522	662	O	O	-	0	309	563	1331	1360
523	684	O	O	-	0	309	563	1331	1360
524	692	O	O	-	0	309	563	1331	1360
525	484	O	O	-	0	274	319	1334	1361
526	201	O	O	-	0	554	596	1348	1374
527	853	O	O	-	0	274	564	1349	1379
528	985	O	O	-	0	274	564	1349	1379
529	48039	O	O	-	0	274	564	1349	1379
530	098	O	O	-	0	274	564	1349	1379
531	105	O	O	-	0	274	564	1349	1379
532	123	O	O	-	0	274	564	1349	1379
533	137	O	O	-	0	274	564	1349	1379
534	1667	O	O	-	0	554	596	1365	1392
535	211	O	O	-	0	273	563	1366	1397
536	253	O	O	-	0	273	563	1366	1397
537	260	O	O	-	0	273	563	1366	1397
538	263	O	O	-	0	273	563	1366	1397
539	286	O	O	-	0	273	563	1366	1397
540	302	O	O	-	0	273	563	1366	1397
541	385	O	O	-	0	273	563	1366	1397
542	632	O	O	-	0	273	563	1366	1397
543	677	O	O	-	0	274	596	1383	1414
544	680	O	O	-	0	274	596	1383	1414
545	725	O	O	-	0	274	596	1383	1414
546	727	O	O	-	0	274	596	1383	1414
547	737	O	O	-	0	274	596	1383	1414
548	751	O	O	-	0	274	596	1383	1414
549	791	O	O	-	0	274	596	1383	1414
550	797	O	O	-	0	274	596	1383	1414
551	880	O	O	-	0	274	596	1383	1414
552	833	O	O	-	0	274	596	1401	1432
553	952	O	O	-	0	274	596	1401	1432
554	972	O	O	-	0	274	596	1401	1432
555	49073	O	O	-	0	274	596	1401	1432
556	138	O	O	-	0	274	596	1401	1432
557	214	O	O	-	0	274	596	1401	1432
558	223	O	O	-	0	274	596	1401	1432
559	251	O	O	-	0	274	596	1401	1432
560	305	O	O	-	0	274	598	1419	1450
561	338	O	O	-	0	274	598	1419	1450
562	352	O	O	-	0	274	598	1419	1450
563	384	O	O	-	0	274	598	1419	1450
564	414	O	O	-	0	274	598	1419	1450
565	442	O	O	-	0	274	598	1419	1450
566	446	O	O	-	0	274	598	1419	1450
567	503	O	O	-	0	274	598	1419	1450
568	540	O	O	-	0	274	598	1419	1450
569	572	O	O	-	0	274	598	1436	1468
570	606	O	O	-	0	274	598	1436	1468
571	614	O	O	-	0	274	598	1436	1468
572	641	O	O	-	0	274	598	1436	1468
573	645	O	O	-	0	274	598	1436	1468
574	652	O	O	-	0	274	598	1436	1468
575	747	O	O	-	0	274	598	1436	1468
576	50069	O	O	-	0	274	598	1436	1468
577	143	O	O	-	0	275	598	1454	1486
578	148	O	O	-	0	275	598	1454	1486
579	203	O	O	-	0	275	598	1454	1486
580	221	O	O	-	0	275	598	1454	1486
581	225	O	O	-	0	275	598	1454	1486
582	229	O	O	-	0	275	598	1454	1486
583	252	O	O	-	0	275	598	1454	1486
584	267	O	O	-	0	275	598	1454	1486
585	328	O	O	-	0	275	598	1454	1486
586	390	O	O	-	0	275	598	1472	1504
587	413	O	O	-	0	275	598	1472	1504
588	430	O	O	-	0	275	598	1472	1504
589	432	O	O	-	0	275	598	1472	1504
590	459	O	O	-	0	275	598	1472	1504
591	466	O	O	-	0	275	598	1472	1504
592	536	O	O	-	0	275	598	1472	1504
593	556	O	O	-	0	275	598	1472	1504
594	643	O	O	-	0	275	598	1472	1504
595	681	O	O	-	0	276	600	1490	1523
596	686	O	O	-	0	276	600	1490	1523
597	722	O	O	-	0	276	600	1490	1523
598	725	O	O	-	0	276	600	1490	1523
599	745	O	O	-	0	276	600	1490	1523
600	755	O	O	-	0	276	600	1490	1523
601	778	O	O	-	0	276	600	1490	1523
602	975	O	O	-	0	276	600	1490	1523
603	51001	O	O	-	0	276	600	1511	1543
604	004	O	O	-	0	276	600	1511	1543
605	150	O	O	-	0	276	600	1511	1543
606	163	O	O	-	0	276	600	1511	1543
607	224	O	O	-	0	276	600	1511	1543
608	446	O	O	-	0	276	600	1511	1543
609	457	O	O	-	0	276	600	1511	1543
610	475	O	O	-	0	276	600	1511	1543
611	594	O	O	-	0	276	600	1530	1560
612	672	O	O	-	0	276	600	1530	1560
613	758	O	O	-	0	276	600	1530	1560
614	772	O	O	-	0	276	600	1530	1560
615	903	O	O	-	0	276	600	1530	1560
616	52024	O	O	-	0	276	600	1530	1560
617	045	O	O	-	0	276	600	1530	1560
618	084	O	O	-	0	276	600	1530	1560
619	171	O	O	-	0	276	600	1547	1579
620	200	O	O	-	0	276	600	1547	1579
621	221	O	O	-	0	276	600	1547	1579
622	247	O	O	-	0	276	600	1547	1579
623	304	O	O	-	0	276	600	1547	1579
624	309	O	O	-	0	276	600	1547	1579
625	405	O	O	-	0	276	600	1547	1579
626	409	O	O	-	0	276	600	1547	1579
627	502	O	O	-	0	276	600	1547	1579
628	538	O	O	-	0	276	600	1565	1596
629	643	O	O	-	0	276	600	1565	1596
630	683	O	O	-	0	276	600	1565	1596
631	717	O	O	-	0	276	600	1565	1596
632	720	O	O	-	0	276	600	1565	1596
633	723	O	O	-	0	276	600	1565	1596
634	888	O	O	-	0	276	600	1565	1596
635	53073	O	O	-	0	276	600	1565	1596
636	214	O	O	-	0	277	600	1583	1614
637	222	O	O	-	0	277	600	1583	1614
638	306	O	O	-	0	277	600	1583	1614
639	313	O	O	-	0	277	600	1583	1614
640	315	O	O	-	0	277	600	1583	1614
641	376	O	O	-	0	277	600	1583	1614
642	449	O	O	-	0	277	600	1583	1614
643	455	O	O	-	0	277	600	1583	1614
644	526	O	O	-	0	277	600	1583	1614
645	544	O	O	-	0	277	602	1601	1632
646	552	O	O	-	0	277	602	1601	1632
647	578	O	O	-	0	277	602	1601	1632
648	676	O	O	-	0	277	602	1601	1632
649	818	O	O	-	0	277	602	1601	1632
650	54210	O	O	-	0	277	602	1601	1632
651	213	O	O	-	0	277	602	1601	1632
652	222	O	O	-	0	277	602	1601	1632
653	233	O	O	-	0	278	602	1618	1650
654	264	O	O	-	0	278	602	1618	1650
655	437	O	O	-	0	278	602	1618	1650
656	485	O	O	-	0	278	602	1618	1650
657	510	O	O	-	0	278	602	1618	1650
658	512	O	O	-	0	278	602	1618	1650
659	545	O	O	-	0	278	602	1618	1650
660	552	O	O	-	0	278	602	1618	1650
661	55029	O	O	-	0	278	602	1637	1668
